"ensembl_gene_id"	"hgnc_symbol"	"MCF10A_R1"	"MCF10A_R2"	"MCF10A_R3"	"MCF7_R1"	"MCF7_R2"	"MCF7_R3"	"MDA-MB-231_R1"	"MDA-MB-231_R2"	"MDA-MB-231_R3"
"ENSG00000258725"	"PRC1-AS1"	0.0934082016297422	0.220842973796519	0.0524419674366727	0.138271139250247	0.0801793795783637	0.0628448863564879	0.0370752022462944	0.0555834778714203	0.127947296349315
"ENSG00000258741"	"H2AZ2P1"	4.10996087170866	1.95603776791202	4.66733510186387	4.0928257218073	3.66820661571014	4.4829352267628	8.67559732563289	7.19806038434893	8.16303750708633
"ENSG00000258769"	"RAP1AP"	0.186816403259484	0.252391970053164	0.12236459068557	0.082962683550148	0.0601345346837728	0.125689772712976	0.0741504044925888	0.111166955742841	0.230305133428768
"ENSG00000258815"	"LINC02820"	0	0	0	0.165925367100296	0.120269069367546	0.0837931818086506	0	0	0
"ENSG00000258828"	"KRT8P2"	0.217952470469398	0.157744981283228	0.297171148807812	1.68690789885301	2.58578499140223	2.05293295431194	0.148300808985178	0.277917389357101	0.0767683778095893
"ENSG00000258839"	"MC1R"	1.18317055397673	4.44840847218702	2.13264000909136	2.43357205080434	3.086906113767	3.51931363596332	0.963955258403654	0.861543907007014	0.818862696635619
"ENSG00000258884"	"LINC02321"	0	0	0	0.387159189900691	0.64143503662691	0.586552272660554	0.0370752022462944	0	0.0255894592698631
"ENSG00000258890"	"CEP95"	12.9837400265342	17.0680069748452	13.3727016963515	34.0976629391108	23.813275734774	23.9857982927262	9.78785339302172	9.44919123814145	10.2613731672151
"ENSG00000258900"	"HNRNPCP1"	0.622721344198281	0.157744981283228	0.297171148807812	0.553084557000987	0.541210812153955	0.356121022686765	0.556128033694416	0.444667822971362	0.435020807587673
"ENSG00000258920"	"FOXN3-AS1"	0.0934082016297422	0.220842973796519	0.367093772056709	0.691355696251233	0.781748950889046	0.565603977208391	1.00103046064995	0.472459561907072	0.997988911524661
"ENSG00000258925"	"NPM1P5"	2.67770178005261	1.64054780534557	4.87710297161056	2.54418896220454	2.18488809351041	1.92724318159896	1.3347072808666	1.41737868572122	1.74008323035069
"ENSG00000258947"	"TUBB3"	0.778401680247851	0.347038958823101	0.943955413860108	1.07851488615192	1.50336336709432	1.34069090893841	0.815654449418477	0.861543907007014	0.818862696635619
"ENSG00000258981"	"COX5AP2"	0.373632806518969	0.220842973796519	0.297171148807812	0.110616911400197	0.340762363208046	0.39801761359109	0.33367682021665	0.333500867228522	0.281484051968494
"ENSG00000258995"	"PARP1P2"	1.68134762933536	0.599430928876265	1.32852984172904	2.35060936725419	2.52565045671846	2.28336420428573	2.6323393594869	2.08438042017826	3.09632457165343
"ENSG00000259000"	"DOCK11P1"	0.0622721344198281	0	0.139845246497794	0.276542278500493	0.120269069367546	0.188534659069464	2.03913612354619	1.55633738039977	2.53335646771645
"ENSG00000259022"	"DNAJC8P1"	1.65021156212544	1.00956788021266	1.46837508822683	1.52098253175271	1.26282522835923	1.46638068165138	1.59423369659066	1.13946129636412	1.07475728933425
"ENSG00000259030"	"FPGT-TNNI3K"	0.0934082016297422	0.189293977539873	0.0524419674366727	0	0	0	0	0	0
"ENSG00000259032"	"ENSAP2"	5.13745108963582	3.94362453208069	6.8524170783919	19.2196883557843	18.7218851315479	17.9107926115991	6.11740837063857	4.69680388013501	5.7576283357192
"ENSG00000259050"	"CHORDC2P"	0.342496739309055	0.0630979925132911	0.33213246043226	0.41481341775074	0.340762363208046	0.209482954521626	0.519052831448121	0.389084345099942	0.40943134831781
"ENSG00000259051"	"HNRNPUP1"	13.7310056395721	12.2410105475785	20.1726768073068	19.9386982798856	14.9734991362594	19.8799323841023	17.7960970782213	15.5911655429334	18.4500001335713
"ENSG00000259070"	"LINC00639"	1.7747558309651	8.58132698180759	0.12236459068557	0.248888050650444	0.160358759156727	0.0418965909043253	0.481977629201827	0.305709128292812	0.307073511238357
"ENSG00000259078"	"PTBP1P"	0.217952470469398	0.0315489962566455	0.279690492995588	0.193579594950345	0.260582983629682	0.335172727234602	0.667353640433299	0.444667822971362	0.639736481746577
"ENSG00000259096"	"SHLD2P2"	0.747265613037937	0.252391970053164	0.541900330178951	0.691355696251233	0.881973175362001	0.544655681756229	1.11225606738883	1.13946129636412	1.1771151264137
"ENSG00000259102"	"SMARCE1P3"	0.529313142568539	0.28394096630981	0.279690492995588	0.248888050650444	0.541210812153955	0.502759090851903	0.259526415724061	0.555834778714203	0.614147022476714
"ENSG00000259129"	"LINC00648"	0	0	0.0174806558122242	0.940243746901677	0.841883485572819	0.733190340825692	0	0	0
"ENSG00000259144"	"RANBP20P"	1.65021156212544	1.54590081657563	2.84934689739255	1.27209448110227	1.64367728135646	1.46638068165138	1.59423369659066	1.41737868572122	1.38183080057261
"ENSG00000259151"	"CAP2P1"	0	0.0315489962566455	0	0.138271139250247	0.0801793795783637	0.0628448863564879	0.0370752022462944	0.0277917389357101	0.0255894592698631
"ENSG00000259158"	"ADAM20P1"	0.15568033604957	0.157744981283228	0.0699226232488969	0.0553084557000987	0.0400896897891819	0.104741477260813	0	0	0.0255894592698631
"ENSG00000259165"	"DDX18P1"	0.311360672099141	0.473234943849683	0.611822953427848	0.387159189900691	0.400896897891819	0.586552272660554	0.33367682021665	0.611418256585623	0.818862696635619
"ENSG00000259179"	"UBE2CP4"	0	0	0.0524419674366727	0.0553084557000987	0.0601345346837728	0.0837931818086506	0.185376011231472	0.138958694678551	0.0767683778095893
"ENSG00000259207"	"ITGB3"	0.0311360672099141	0.0630979925132911	0.0174806558122242	0.0553084557000987	0.0200448448945909	0	1.70545930332954	2.77917389357101	2.27746187501782
"ENSG00000259230"	"LINC02323"	0.280224604889227	0.347038958823101	0.978916725484557	0	0	0	0.185376011231472	0.333500867228522	0.40943134831781
"ENSG00000259240"	"MIR4713HG"	0	0	0	0.331850734200592	0.2204932938405	0.418965909043253	0	0	0
"ENSG00000259248"	"USP3-AS1"	0.186816403259484	0.189293977539873	0.244729181371139	0.857281063351529	0.902018020256592	1.46638068165138	0.148300808985178	0.138958694678551	0.102357837079452
"ENSG00000259259"	"NPM1P42"	0.0934082016297422	0.0630979925132911	0	0.110616911400197	0.0801793795783637	0.125689772712976	0.0370752022462944	0.0555834778714203	0.102357837079452
"ENSG00000259271"	"ANKRD62P1"	0.0311360672099141	0	0	0.221233822800395	0.240538138735091	0.209482954521626	0	0	0
"ENSG00000259291"	"ZNF710-AS1"	0.622721344198281	1.54590081657563	0.629303609240072	1.79752481025321	1.322959763043	1.50827727255571	0.185376011231472	0.250125650421391	0.179126214889042
"ENSG00000259305"	"ZHX1-C8orf76"	0.124544268839656	0.157744981283228	0.209767869746691	0.138271139250247	0.280627828524273	0.293276136330277	0.148300808985178	0.166750433614261	0.153536755619179
"ENSG00000259330"	"INAFM2"	3.86087233402934	8.20273902672784	3.02415345551479	1.16147756970207	1.04233193451873	1.11025965896462	3.22554259542761	2.41788128740678	3.01955619384385
"ENSG00000259343"	"TMC3-AS1"	0	0	0	0.138271139250247	0.180403604051318	0.104741477260813	0	0	0
"ENSG00000259378"	"DCAF13P3"	0.560449209778453	0.504783940106329	0.244729181371139	1.46567407605261	1.00224224472955	1.25689772712976	0.444902426955533	0.222333911485681	0.255894592698631
"ENSG00000259419"	"HNRNPCP3"	5.85358063546384	3.15489962566455	6.04830691102958	5.66911670926011	4.47000041149378	4.42009034040632	4.67147548303309	3.89084345099942	4.01754510536851
"ENSG00000259424"	"IRAIN"	0.0311360672099141	0.220842973796519	0.0524419674366727	0.41481341775074	0.320717518313455	0.356121022686765	0	0	0.0255894592698631
"ENSG00000259429"	"UBE2Q2P2"	0.934082016297422	1.48280282406234	0.594342297615624	2.0187586330536	1.20269069367546	1.52922556800787	0.185376011231472	0.361292606164232	0.204715674158905
"ENSG00000259431"	"THTPA"	0.840673814667679	1.10421486898259	0.769148855737866	1.54863675960276	1.56349790177809	1.86439829524247	0.889804853911065	0.778168690199884	0.614147022476714
"ENSG00000259439"	"LINC01833"	0	0	0	0.0276542278500493	0	0.0209482954521626	0.556128033694416	0.667001734457043	0.690915400286304
"ENSG00000259448"	"LINC02352"	0.124544268839656	0.157744981283228	0.104883934873345	0	0	0.0209482954521626	0	0.0277917389357101	0
"ENSG00000259456"	"ADNP-AS1"	0.124544268839656	0.0946469887699366	0.297171148807812	0.442467645600789	0.481076277470182	0.31422443178244	0.222451213477766	0.361292606164232	0.281484051968494
"ENSG00000259459"	"LINC02568"	0	0.126195985026582	0	0.331850734200592	0.380852052997228	0.188534659069464	0	0	0
"ENSG00000259470"	"KRT8P9"	0.124544268839656	0	0.0524419674366727	0.165925367100296	0.200448448945909	0.230431249973789	0.0370752022462944	0.0277917389357101	0
